id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,lead_value
id_20595,28.0,unemployed,single,tertiary,no,1161.0,no,no,telephone,5,jun,351.0,1.0,,0,unknown,1
id_7972,78.0,retired,married,primary,no,245.0,no,no,cellular,27,jan,353.0,1.0,92.0,1,success,1
id_12230,30.0,technician,single,tertiary,no,2485.0,yes,no,cellular,7,dec,992.0,3.0,283.0,2,success,1
id_26957,35.0,services,single,tertiary,no,0.0,no,no,cellular,3,jul,696.0,1.0,,0,unknown,1
id_5288,35.0,management,single,tertiary,no,-2.0,no,no,cellular,7,jul,639.0,3.0,,0,unknown,1
id_28002,28.0,blue-collar,single,unknown,no,697.0,yes,yes,cellular,16,jul,1795.0,4.0,,0,unknown,1
id_4342,29.0,management,single,unknown,no,555.0,no,no,cellular,6,jul,196.0,1.0,92.0,2,success,1
id_37245,22.0,technician,single,secondary,no,942.0,no,no,cellular,1,jun,1061.0,1.0,,0,unknown,1
id_8294,41.0,services,married,secondary,no,3463.0,yes,,cellular,16,jul,1055.0,2.0,,0,unknown,1
id_40311,32.0,blue-collar,single,secondary,no,-254.0,no,yes,unknown,2,jul,955.0,3.0,,0,unknown,1
id_1717,25.0,management,single,tertiary,no,387.0,no,no,cellular,6,feb,654.0,2.0,,0,unknown,1
id_4371,21.0,admin.,married,secondary,no,836.0,yes,no,unknown,27,may,692.0,1.0,,0,unknown,1
id_5124,32.0,blue-collar,married,primary,no,180.0,yes,no,unknown,29,may,746.0,2.0,,0,unknown,1
id_22714,63.0,retired,married,secondary,no,1498.0,no,no,cellular,16,nov,153.0,1.0,22.0,5,success,1
id_13073,47.0,management,single,tertiary,no,1185.0,no,no,cellular,31,jul,1747.0,7.0,,0,unknown,1
id_20081,32.0,management,single,tertiary,no,4212.0,no,no,cellular,12,aug,784.0,4.0,,0,unknown,1
id_40761,26.0,blue-collar,single,secondary,no,185.0,no,yes,cellular,8,jul,706.0,2.0,,0,unknown,1
id_2985,,blue-collar,married,primary,no,260.0,no,no,unknown,17,jun,835.0,3.0,,0,unknown,1
id_6204,31.0,blue-collar,married,secondary,no,147.0,yes,yes,cellular,8,jul,848.0,1.0,,0,unknown,1
id_21096,44.0,unknown,married,unknown,no,674.0,no,no,cellular,30,apr,914.0,2.0,86.0,2,failure,1
id_37231,57.0,technician,married,secondary,no,3.0,no,no,cellular,2,apr,328.0,1.0,64.0,2,failure,1
id_11244,53.0,management,divorced,secondary,no,199.0,yes,no,cellular,11,jul,1975.0,2.0,,0,unknown,1
id_31620,28.0,blue-collar,single,secondary,no,-208.0,yes,no,unknown,13,may,623.0,2.0,,0,unknown,1
id_17970,39.0,admin.,single,secondary,no,97.0,yes,no,unknown,7,may,780.0,1.0,,0,unknown,1
id_28277,33.0,unemployed,single,primary,no,163.0,no,no,cellular,30,jan,689.0,2.0,2.0,1,other,1
id_2372,33.0,technician,single,tertiary,no,199.0,no,no,cellular,30,apr,240.0,1.0,,0,unknown,1
id_35738,45.0,blue-collar,married,secondary,no,10247.0,no,no,cellular,22,sep,171.0,1.0,141.0,2,success,1
id_2624,58.0,unemployed,single,secondary,no,863.0,no,no,cellular,4,feb,1099.0,1.0,,0,unknown,1
id_43783,36.0,blue-collar,married,primary,no,7681.0,yes,no,cellular,14,apr,508.0,3.0,,0,unknown,1
id_24073,40.0,retired,single,primary,no,2581.0,no,no,cellular,13,oct,203.0,1.0,,0,unknown,1
id_12871,44.0,technician,single,secondary,no,7137.0,no,no,cellular,8,aug,815.0,2.0,,0,unknown,1
id_20953,56.0,admin.,married,secondary,no,601.0,no,no,cellular,1,jun,311.0,3.0,90.0,2,success,1
id_39144,30.0,management,divorced,tertiary,no,2244.0,no,no,cellular,8,mar,277.0,2.0,278.0,1,success,1
id_39605,37.0,management,single,tertiary,no,66.0,yes,no,unknown,21,may,820.0,12.0,,0,unknown,1
id_33606,40.0,services,married,secondary,no,1840.0,yes,no,cellular,12,may,746.0,2.0,,0,unknown,1
id_33994,,technician,married,tertiary,no,1304.0,no,no,cellular,18,dec,249.0,6.0,,0,unknown,1
id_22469,19.0,student,single,unknown,no,1505.0,no,no,cellular,14,sep,347.0,1.0,,0,unknown,1
id_7485,35.0,technician,married,secondary,no,4251.0,yes,no,cellular,20,apr,642.0,5.0,,0,unknown,1
id_1206,38.0,admin.,married,primary,no,218.0,yes,no,cellular,9,jul,642.0,1.0,,0,unknown,1
id_8908,30.0,technician,single,tertiary,no,34643.0,no,no,telephone,13,aug,630.0,9.0,,0,unknown,1
id_13323,37.0,blue-collar,married,primary,no,830.0,yes,no,cellular,13,may,862.0,3.0,370.0,2,failure,1
id_18894,45.0,blue-collar,married,secondary,no,64.0,yes,no,unknown,5,may,803.0,2.0,,0,unknown,1
id_9546,33.0,blue-collar,married,tertiary,no,17669.0,no,no,cellular,20,nov,535.0,1.0,,0,unknown,1
id_8479,42.0,unemployed,single,secondary,no,338.0,no,no,cellular,5,mar,219.0,1.0,91.0,6,other,1
id_28190,67.0,retired,divorced,primary,no,1843.0,no,no,cellular,1,sep,174.0,2.0,92.0,7,failure,1
id_37826,62.0,retired,married,primary,no,2142.0,no,no,cellular,16,mar,864.0,3.0,155.0,2,failure,1
id_4486,30.0,technician,married,tertiary,no,8022.0,no,no,cellular,25,feb,192.0,1.0,87.0,4,failure,1
id_39503,35.0,technician,married,tertiary,no,1163.0,yes,no,unknown,8,may,670.0,1.0,,0,unknown,1
id_27824,35.0,entrepreneur,single,primary,no,5.0,no,no,cellular,12,may,400.0,1.0,172.0,3,failure,1
id_26490,25.0,technician,single,secondary,no,725.0,no,no,cellular,8,sep,429.0,2.0,,0,unknown,1
id_1620,37.0,management,single,tertiary,no,1.0,no,no,cellular,6,aug,649.0,6.0,,0,unknown,1
id_14226,27.0,technician,single,tertiary,no,4058.0,no,no,cellular,3,feb,161.0,1.0,93.0,1,other,1
id_2658,71.0,retired,married,tertiary,no,3561.0,no,no,telephone,15,sep,518.0,3.0,184.0,7,success,1
id_37382,35.0,management,divorced,tertiary,no,987.0,yes,no,cellular,24,jul,1493.0,2.0,,0,unknown,1
id_23942,55.0,technician,married,secondary,no,3399.0,no,no,telephone,30,nov,1620.0,2.0,188.0,8,success,1
id_37232,46.0,services,married,secondary,no,400.0,no,yes,cellular,8,aug,1013.0,2.0,,0,unknown,1
id_2256,35.0,blue-collar,married,secondary,no,259.0,no,no,cellular,15,sep,345.0,1.0,75.0,6,failure,1
id_5361,47.0,housemaid,married,secondary,no,3942.0,yes,no,cellular,30,apr,214.0,1.0,87.0,1,other,1
id_6848,56.0,retired,divorced,primary,no,1193.0,yes,no,cellular,22,may,816.0,1.0,310.0,1,other,1
id_20627,38.0,blue-collar,married,primary,no,136.0,yes,,cellular,14,may,785.0,2.0,,0,unknown,1
id_38092,49.0,blue-collar,married,secondary,no,8230.0,no,no,cellular,8,aug,778.0,2.0,,0,unknown,1
id_26480,26.0,technician,single,secondary,no,594.0,no,no,cellular,12,may,770.0,1.0,182.0,2,success,1
id_43270,58.0,management,married,tertiary,no,2262.0,yes,no,cellular,3,jun,1344.0,1.0,391.0,1,failure,1
id_8016,24.0,blue-collar,single,primary,no,-889.0,yes,no,cellular,18,may,833.0,2.0,,0,unknown,1
id_17639,67.0,retired,divorced,secondary,no,4571.0,no,no,cellular,27,jan,,2.0,92.0,3,success,1
id_19070,27.0,management,single,tertiary,no,11.0,no,no,cellular,27,may,480.0,2.0,,0,unknown,1
id_8402,61.0,housemaid,married,secondary,no,5.0,no,no,cellular,4,feb,56.0,2.0,93.0,1,success,1
id_19645,53.0,retired,married,primary,no,68.0,no,no,unknown,18,jun,815.0,1.0,,0,unknown,1
id_41711,21.0,student,single,tertiary,no,81.0,no,no,cellular,4,may,307.0,4.0,,0,unknown,1
id_16493,29.0,blue-collar,married,primary,no,-450.0,yes,yes,unknown,28,may,863.0,2.0,,0,unknown,1
id_24390,52.0,management,married,tertiary,no,2936.0,yes,no,cellular,18,nov,718.0,4.0,,0,unknown,1
id_9035,46.0,admin.,married,secondary,no,290.0,yes,no,cellular,22,jul,1341.0,2.0,,0,unknown,1
id_36796,36.0,blue-collar,married,primary,no,158.0,yes,yes,cellular,12,may,821.0,1.0,,0,unknown,1
id_18886,52.0,management,married,tertiary,no,,no,no,cellular,12,aug,937.0,10.0,,0,unknown,1
id_42075,35.0,technician,married,tertiary,no,0.0,no,no,cellular,21,jul,582.0,2.0,,0,unknown,1
id_39102,72.0,retired,married,secondary,no,1288.0,no,no,cellular,3,apr,429.0,1.0,,0,unknown,1
id_1498,30.0,management,single,tertiary,no,528.0,no,no,cellular,4,may,373.0,4.0,,0,unknown,1
id_79,40.0,entrepreneur,divorced,secondary,no,1185.0,yes,no,cellular,7,dec,330.0,4.0,186.0,5,success,1
id_38592,27.0,student,single,secondary,no,866.0,yes,no,cellular,15,may,643.0,1.0,,0,unknown,1
id_5369,77.0,blue-collar,married,secondary,no,6049.0,no,no,cellular,11,feb,868.0,2.0,190.0,1,failure,1
id_32539,22.0,student,single,unknown,no,280.0,no,no,cellular,27,may,294.0,2.0,,0,unknown,1
id_34961,52.0,unemployed,married,primary,no,1160.0,yes,no,cellular,25,jul,2012.0,1.0,,0,unknown,1
id_4569,43.0,housemaid,divorced,secondary,no,655.0,no,no,cellular,17,nov,455.0,1.0,,0,unknown,1
id_29806,25.0,management,married,tertiary,no,-2.0,yes,yes,cellular,21,jul,698.0,3.0,,0,unknown,1
id_23929,52.0,management,married,tertiary,no,2579.0,no,no,cellular,19,nov,300.0,4.0,107.0,2,failure,1
id_29489,51.0,housemaid,married,secondary,no,2240.0,no,no,cellular,27,may,1584.0,1.0,,0,unknown,1
id_5259,49.0,blue-collar,married,secondary,no,425.0,yes,no,telephone,9,jul,680.0,2.0,,0,unknown,1
id_42794,57.0,technician,married,primary,no,61.0,yes,no,unknown,9,may,1042.0,2.0,,0,unknown,1
id_32007,74.0,retired,married,unknown,no,3438.0,no,no,telephone,4,sep,769.0,3.0,,0,unknown,1
id_43964,25.0,blue-collar,single,secondary,no,3142.0,no,no,cellular,28,dec,1138.0,1.0,209.0,1,other,1
id_20479,39.0,technician,divorced,tertiary,no,2515.0,no,no,cellular,27,aug,576.0,17.0,,0,unknown,1
id_1724,48.0,admin.,single,secondary,no,1995.0,no,no,unknown,18,jun,776.0,2.0,,0,unknown,1
id_42147,59.0,self-employed,married,secondary,no,380.0,no,no,cellular,18,nov,872.0,2.0,,0,unknown,1
id_18753,32.0,management,single,tertiary,no,368.0,no,yes,cellular,27,jul,269.0,1.0,180.0,4,failure,1
id_1085,29.0,blue-collar,single,tertiary,no,296.0,no,no,cellular,7,apr,465.0,4.0,,0,unknown,1
id_4810,30.0,technician,single,secondary,no,-417.0,no,no,cellular,22,aug,591.0,2.0,,0,unknown,1
id_23679,43.0,blue-collar,married,primary,no,59.0,no,no,cellular,8,may,472.0,2.0,367.0,2,other,1
id_24177,25.0,blue-collar,single,secondary,no,835.0,yes,no,cellular,15,may,967.0,1.0,,0,unknown,1
id_8353,30.0,technician,single,tertiary,no,1633.0,yes,no,cellular,4,may,600.0,1.0,66.0,1,success,1
id_13280,62.0,retired,married,secondary,no,3185.0,no,no,telephone,15,jun,205.0,1.0,,0,unknown,1
id_34376,35.0,admin.,single,tertiary,no,268.0,yes,no,cellular,1,sep,301.0,2.0,92.0,3,success,1
id_2428,55.0,retired,married,secondary,no,1226.0,no,no,cellular,8,jul,614.0,1.0,156.0,1,failure,1
id_6977,24.0,admin.,married,secondary,no,-1.0,yes,no,cellular,18,jul,795.0,6.0,,0,unknown,1
id_1122,70.0,management,married,tertiary,no,13292.0,no,no,cellular,2,feb,589.0,2.0,,0,unknown,1
id_5821,24.0,management,single,tertiary,no,2307.0,no,no,cellular,30,apr,180.0,1.0,86.0,1,failure,1
id_8365,59.0,self-employed,divorced,tertiary,no,6608.0,no,no,cellular,24,feb,472.0,2.0,,0,unknown,1
id_13688,53.0,technician,single,tertiary,no,184.0,yes,no,cellular,8,may,1433.0,2.0,,0,unknown,1
id_33979,77.0,retired,married,primary,no,3508.0,no,no,telephone,9,aug,187.0,1.0,,0,unknown,1
id_14343,29.0,blue-collar,married,primary,no,202.0,yes,no,unknown,23,may,1189.0,1.0,,0,unknown,1
id_43441,62.0,housemaid,married,tertiary,no,1385.0,no,no,cellular,8,apr,241.0,1.0,,0,unknown,1
id_31412,33.0,services,married,secondary,no,2191.0,yes,no,cellular,21,jul,1166.0,1.0,,0,unknown,1
id_32378,33.0,self-employed,married,tertiary,no,2428.0,no,no,cellular,12,aug,187.0,3.0,31.0,10,success,1
id_15034,35.0,management,single,tertiary,no,1023.0,no,no,cellular,2,feb,747.0,1.0,,0,unknown,1
id_10940,39.0,blue-collar,married,secondary,no,5056.0,no,no,cellular,10,feb,136.0,2.0,93.0,1,success,1
id_7452,50.0,technician,married,secondary,no,6833.0,no,no,cellular,13,may,1120.0,2.0,,0,unknown,1
id_1066,34.0,admin.,divorced,tertiary,no,260.0,yes,no,cellular,20,apr,696.0,2.0,335.0,4,other,1
id_6069,36.0,services,married,secondary,no,1339.0,no,no,cellular,30,apr,442.0,1.0,,0,unknown,1
id_5243,48.0,blue-collar,married,secondary,no,1040.0,yes,no,cellular,17,nov,577.0,1.0,,0,unknown,1
id_39668,32.0,management,single,tertiary,no,353.0,no,no,cellular,12,aug,368.0,1.0,104.0,3,success,1
id_22327,77.0,retired,married,primary,no,3325.0,no,no,cellular,11,feb,303.0,1.0,90.0,4,success,1
id_13137,49.0,management,single,tertiary,no,86.0,no,no,cellular,28,jun,277.0,3.0,186.0,6,other,1
id_20497,29.0,admin.,married,secondary,no,,yes,no,cellular,6,may,836.0,1.0,,0,unknown,1
id_38748,45.0,management,divorced,tertiary,no,14478.0,yes,no,unknown,30,may,1249.0,1.0,,0,unknown,1
id_26538,55.0,retired,divorced,primary,no,63.0,no,yes,cellular,25,jul,1465.0,17.0,,0,unknown,1
id_38023,56.0,retired,divorced,tertiary,no,3238.0,no,no,telephone,31,oct,627.0,1.0,,0,unknown,1
id_6481,34.0,admin.,single,secondary,no,52.0,no,yes,cellular,8,jul,624.0,2.0,,0,unknown,1
id_291,32.0,technician,married,tertiary,no,18.0,no,no,cellular,14,may,229.0,1.0,346.0,1,failure,1
id_26921,35.0,services,divorced,secondary,no,40.0,no,yes,cellular,23,jul,530.0,1.0,,0,unknown,1
id_12236,47.0,management,married,tertiary,no,3859.0,yes,,cellular,11,aug,441.0,2.0,190.0,1,failure,1
id_20024,72.0,retired,married,tertiary,no,6026.0,no,no,cellular,16,nov,1238.0,2.0,94.0,2,failure,1
id_24579,74.0,retired,divorced,tertiary,no,434.0,no,no,cellular,23,feb,293.0,1.0,,0,unknown,1
id_1360,25.0,services,single,secondary,no,-2.0,yes,no,unknown,29,may,558.0,4.0,,0,unknown,1
id_1355,34.0,management,single,tertiary,no,2346.0,no,yes,cellular,17,nov,573.0,1.0,,0,unknown,1
id_36393,41.0,blue-collar,single,secondary,no,620.0,no,no,unknown,19,jun,640.0,3.0,,0,unknown,1
id_35514,33.0,blue-collar,married,primary,no,180.0,yes,no,unknown,19,may,3062.0,4.0,,0,unknown,1
id_21777,32.0,blue-collar,divorced,secondary,no,367.0,no,yes,cellular,7,jul,2201.0,1.0,,0,unknown,1
id_23022,33.0,student,single,secondary,no,88.0,no,no,cellular,19,nov,596.0,2.0,,0,unknown,1
id_12921,49.0,admin.,married,secondary,no,-377.0,yes,no,cellular,22,jul,613.0,2.0,,0,unknown,1
id_15695,41.0,blue-collar,married,secondary,no,783.0,yes,no,cellular,11,may,1223.0,2.0,,0,unknown,1
id_21298,25.0,management,single,tertiary,no,-5.0,no,no,cellular,13,apr,1009.0,2.0,,0,unknown,1
id_12949,49.0,technician,married,secondary,no,1426.0,no,no,telephone,4,sep,372.0,1.0,91.0,1,other,1
id_29488,49.0,management,married,tertiary,no,1.0,no,yes,cellular,19,feb,213.0,4.0,182.0,1,success,1
id_39652,32.0,services,divorced,primary,no,457.0,yes,no,cellular,7,may,620.0,1.0,293.0,1,success,1
id_4053,36.0,blue-collar,married,secondary,no,320.0,yes,no,cellular,12,nov,400.0,1.0,92.0,3,success,1
id_6070,57.0,services,divorced,primary,no,649.0,no,no,unknown,6,jun,816.0,1.0,,0,unknown,1
id_13436,35.0,blue-collar,single,secondary,no,1252.0,no,no,unknown,29,may,2263.0,2.0,,0,unknown,1
id_644,26.0,management,single,tertiary,no,262.0,no,no,cellular,24,aug,110.0,2.0,94.0,1,success,1
id_10056,48.0,blue-collar,married,secondary,no,7175.0,yes,no,unknown,14,may,926.0,1.0,,0,unknown,1
id_57,47.0,management,married,tertiary,no,1120.0,no,no,cellular,24,dec,948.0,1.0,,0,unknown,1
id_29613,34.0,admin.,single,secondary,no,507.0,yes,no,cellular,22,jul,575.0,2.0,,0,unknown,1
id_26932,72.0,retired,married,tertiary,no,4915.0,no,no,telephone,20,oct,248.0,2.0,183.0,5,failure,1
id_21353,33.0,management,married,tertiary,no,155.0,yes,no,cellular,8,sep,201.0,1.0,99.0,1,failure,1
id_20251,38.0,blue-collar,,primary,no,1209.0,no,no,unknown,4,jul,757.0,1.0,,0,unknown,1
id_29502,43.0,technician,divorced,secondary,no,3459.0,yes,no,unknown,14,may,557.0,2.0,,0,unknown,1
id_22666,49.0,technician,divorced,tertiary,no,481.0,yes,no,telephone,7,may,964.0,1.0,366.0,1,failure,1
id_25548,43.0,management,married,tertiary,no,476.0,yes,no,cellular,10,jul,802.0,1.0,,0,unknown,1
id_5088,26.0,admin.,single,secondary,no,465.0,no,no,cellular,10,aug,323.0,2.0,518.0,1,failure,1
id_39604,54.0,retired,married,secondary,no,488.0,yes,no,unknown,13,may,663.0,7.0,,0,unknown,1
id_27408,30.0,blue-collar,married,primary,no,197.0,no,no,cellular,16,nov,985.0,5.0,,0,unknown,1
id_33144,55.0,housemaid,married,tertiary,no,4237.0,no,no,cellular,7,aug,968.0,4.0,,0,unknown,1
id_34990,39.0,blue-collar,married,unknown,no,89.0,yes,no,cellular,13,may,490.0,3.0,,0,unknown,1
id_35822,44.0,blue-collar,married,primary,no,4223.0,yes,no,cellular,13,may,640.0,1.0,,0,unknown,1
id_37342,47.0,technician,married,secondary,no,2778.0,yes,no,unknown,15,may,845.0,4.0,,0,unknown,1
id_35777,37.0,management,married,tertiary,no,-5.0,yes,no,cellular,11,feb,401.0,2.0,92.0,5,success,1
id_20299,40.0,management,divorced,tertiary,no,5033.0,no,no,cellular,23,apr,260.0,9.0,185.0,5,other,1
id_3619,63.0,housemaid,married,primary,no,719.0,no,no,cellular,11,mar,336.0,1.0,,0,unknown,1
id_38296,41.0,entrepreneur,single,unknown,no,327.0,no,no,unknown,16,jun,615.0,1.0,,0,unknown,1
id_14133,25.0,technician,married,secondary,no,552.0,yes,no,cellular,8,feb,287.0,1.0,94.0,4,success,1
id_12670,27.0,admin.,single,secondary,no,,yes,yes,cellular,30,jul,271.0,7.0,182.0,9,success,1
id_12457,29.0,admin.,single,secondary,no,1444.0,no,,cellular,10,mar,207.0,1.0,184.0,7,other,1
id_26484,54.0,management,divorced,tertiary,no,2384.0,no,no,cellular,5,aug,1008.0,2.0,63.0,2,success,1
id_6303,29.0,management,single,tertiary,no,2664.0,yes,no,cellular,12,aug,987.0,2.0,,0,unknown,1
id_1584,43.0,technician,married,secondary,no,991.0,yes,no,cellular,18,jan,466.0,1.0,67.0,9,success,1
id_42780,74.0,retired,married,primary,no,1413.0,no,no,cellular,1,sep,549.0,2.0,188.0,2,success,1
id_10961,63.0,management,married,tertiary,no,6018.0,no,no,cellular,4,nov,217.0,1.0,275.0,3,success,1
id_5328,35.0,management,single,tertiary,no,414.0,yes,no,cellular,5,aug,266.0,1.0,174.0,15,failure,1
id_27817,35.0,management,single,tertiary,no,1422.0,yes,no,cellular,16,apr,634.0,3.0,248.0,2,other,1
id_6521,25.0,management,single,tertiary,no,196.0,no,no,cellular,22,apr,416.0,2.0,,0,unknown,1
id_21070,24.0,services,single,secondary,no,1823.0,yes,no,cellular,17,jul,1031.0,1.0,,0,unknown,1
id_13979,34.0,blue-collar,married,unknown,no,-420.0,yes,no,unknown,27,may,589.0,3.0,,0,unknown,1
id_6739,42.0,management,single,tertiary,no,171.0,no,no,cellular,19,aug,1253.0,3.0,,0,unknown,1
id_22755,34.0,housemaid,married,primary,no,2050.0,no,no,cellular,25,aug,467.0,6.0,,0,unknown,1
id_32866,38.0,admin.,single,secondary,no,-111.0,yes,yes,cellular,11,may,1022.0,1.0,370.0,1,failure,1
id_28834,53.0,services,married,secondary,no,1988.0,no,no,cellular,3,feb,353.0,2.0,281.0,2,failure,1
id_39896,37.0,blue-collar,married,secondary,no,4.0,no,no,cellular,16,jul,1168.0,1.0,,0,unknown,1
id_13464,34.0,technician,single,tertiary,no,990.0,yes,no,cellular,4,may,304.0,1.0,88.0,2,success,1
id_10862,50.0,management,married,tertiary,no,582.0,no,no,cellular,17,may,370.0,1.0,181.0,3,success,1
id_15018,26.0,admin.,single,secondary,no,2508.0,no,no,cellular,19,feb,673.0,3.0,,0,unknown,1
id_44436,46.0,management,single,tertiary,no,1358.0,no,yes,cellular,18,nov,266.0,2.0,134.0,2,other,1
id_37397,47.0,blue-collar,married,secondary,no,183.0,yes,no,cellular,17,apr,596.0,2.0,,0,unknown,1
id_26965,37.0,blue-collar,single,secondary,no,4284.0,yes,no,unknown,20,may,1376.0,2.0,,0,unknown,1
id_29826,54.0,retired,married,primary,no,9362.0,no,no,cellular,4,may,610.0,2.0,,0,unknown,1
id_44705,29.0,management,single,tertiary,no,1167.0,no,no,cellular,20,apr,438.0,1.0,,0,unknown,1
id_28036,45.0,housemaid,married,primary,no,1279.0,no,no,cellular,5,aug,443.0,1.0,,0,unknown,1
id_36790,50.0,admin.,married,secondary,no,176.0,no,no,cellular,28,jan,198.0,1.0,183.0,2,failure,1
id_39185,26.0,technician,married,secondary,no,1090.0,yes,no,cellular,20,apr,1124.0,3.0,,0,unknown,1
id_17336,50.0,self-employed,married,secondary,no,10052.0,no,no,cellular,13,aug,680.0,2.0,,0,unknown,1
id_6740,60.0,management,married,secondary,no,-3.0,no,no,telephone,22,feb,227.0,2.0,126.0,6,failure,1
id_26235,22.0,student,single,unknown,no,824.0,no,no,cellular,9,jul,255.0,2.0,,0,unknown,1
id_12228,,unemployed,divorced,secondary,no,3.0,no,no,telephone,5,feb,876.0,2.0,,0,unknown,1
id_26728,24.0,admin.,single,secondary,no,257.0,no,no,cellular,30,apr,471.0,1.0,80.0,1,success,1
id_27318,84.0,retired,married,tertiary,no,4756.0,no,no,telephone,8,mar,654.0,1.0,,0,unknown,1
id_11574,39.0,management,married,tertiary,no,2230.0,no,no,cellular,30,apr,198.0,1.0,,0,unknown,1
id_162,43.0,admin.,divorced,secondary,no,396.0,yes,yes,cellular,22,may,581.0,1.0,95.0,2,success,1
id_34379,45.0,self-employed,single,tertiary,no,2738.0,yes,no,cellular,12,may,886.0,4.0,,0,unknown,1
id_15899,42.0,services,married,secondary,no,450.0,yes,no,unknown,16,may,1243.0,1.0,,0,unknown,1
id_18359,32.0,technician,married,secondary,no,185.0,no,no,cellular,16,apr,488.0,1.0,,0,unknown,1
id_17768,66.0,unemployed,divorced,secondary,no,587.0,no,no,cellular,10,sep,110.0,4.0,186.0,1,success,1
id_34375,58.0,admin.,married,tertiary,no,1616.0,no,no,cellular,20,aug,910.0,6.0,,0,unknown,1
id_12583,56.0,admin.,married,secondary,no,168.0,no,no,cellular,14,aug,193.0,1.0,106.0,2,failure,1
id_354,25.0,blue-collar,married,secondary,no,1291.0,yes,yes,cellular,8,jul,770.0,5.0,,0,unknown,1
id_23616,36.0,blue-collar,married,primary,no,-390.0,yes,no,unknown,29,may,674.0,1.0,,0,unknown,1
id_26275,38.0,blue-collar,married,secondary,no,123.0,yes,no,unknown,8,may,622.0,2.0,,0,unknown,1
id_19116,25.0,management,married,tertiary,no,897.0,no,no,cellular,18,jan,186.0,2.0,94.0,2,success,1
id_40568,39.0,admin.,married,secondary,no,1018.0,no,no,cellular,2,jun,224.0,1.0,,0,unknown,1
id_6983,49.0,entrepreneur,married,tertiary,no,232.0,no,no,telephone,30,jul,1082.0,4.0,,0,unknown,1
id_17425,28.0,blue-collar,single,secondary,no,1476.0,yes,no,cellular,20,nov,750.0,4.0,,0,unknown,1
id_10370,49.0,management,married,tertiary,no,,no,no,cellular,17,nov,190.0,1.0,91.0,2,failure,1
id_9176,27.0,student,single,tertiary,no,7531.0,no,no,cellular,19,oct,336.0,1.0,,0,unknown,1
